"1.  ","A-150 Tissue-Equivalent Plastic (A150TEP)",,,,,
"(http://en.wikipedia.org/wiki/Titanium_alloy).  Density = 4.43 g/cm3 and weight fractions from",,,,,,
"http://www.matweb.com/search/DataSheet.aspx?MatGUID=b350a789eda946c6b86a3e4d3c577b39.",,,,,,
"Weight fractions for Al, Ti, and V set at average values of allowed range.  Weight fractions for H, C, N, O,",,,,,,
"and Fe set at 70.7% of their upper limit so that all weight fractions sum to unity.",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=265.",,,,,,
"CRC Handbook of Chemistry and Physics, 89th edition, page 4-74.",,,,,,
0,,,,,,
"Density = 3.75 g/cm3 and formula from http://www.matweb.com/search/DataSheet.aspx?MatGUID=2f5",,,,,,
"4b82a7d6d4a6db688180ac43b70d8&ckck=1 and from p.4-96 of ""CRC Handbook of Chemistry and ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"326.  ","Titanium Dioxide",,,,,
"Formula =","TiO2",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,79.8658
"Density (g/cm3) =",,4.260000,"Total atom density (atoms/b-cm) =",,,9.636E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input weight fractions.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"O",8016,8000,0.400592,0.666606,0.064233,
"Ti",22000,22000,0.599408,0.333394,0.032125,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.096358,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",8016,-0.400592,8016,0.666606,8016,0.064233
,22000,-0.599408,22000,0.333394,22000,0.032125
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",8000,-0.400592,8000,0.666606,8000,0.064233
,22000,-0.599408,22000,0.333394,22000,0.032125
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","O",0.400592,,,
,,"Ti",0.599408,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Titanium Dioxide",,,,
,"density",4.260000,,,,
"Comments & references:",,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=265.",,,,,,
"CRC Handbook of Chemistry and Physics, 89th edition, page 4-74.",,,,,,
0,,,,,,
"Density = 3.75 g/cm3 and formula from http://www.matweb.com/search/DataSheet.aspx?MatGUID=2f5",,,,,,
"4b82a7d6d4a6db688180ac43b70d8&ckck=1 and from p.4-96 of ""CRC Handbook of Chemistry and ",,,,,,
"Physics"", 89th ed.  Density = 3.901 g/cm3 for powder from http://www.matweb.com/search/DataShe",,,,,,
"et.aspx?MatGUID=bbc565cfd0d841e0a9ecda3540199b70.  Density = 3.90 g/cm3 in Table 8.5 of ",,,,,,
"""Reactor Shielding for Nuclear Engineers"" by N.M. Schaffer, TID-25951, U.S. Atomic Energy ",,,,,,
"Commission Office of Information Services, 1973.",,,,,,
0,,,,,,
"Also called F1063.  Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matn",,,,,,
"o=266.  Formula and density = 0.8623 in CRC Handbook of Chemistry and Physics, 89th edition,",,,,,,
"page 3-486.  Formula = C6H5CH3 and density = 0.8669 at ",,,,,,
"http://www.matweb.com/search/DataSheet.aspx?MatGUID=d9cd9f172f4d4753be619931978c1670.",,,,,,
,,,,,,
,,,,,,
,,,,,,
"327.  ","Titanium Hydride",,,,,
"Formula =","TiH2",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,49.88288
"Density (g/cm3) =",,3.750000,"Total atom density (atoms/b-cm) =",,,1.358E-01
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.040412,0.666667,0.090544,
"Ti",22000,22000,0.959588,0.333333,0.045272,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.135816,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.040412,1001,0.666667,1001,0.090544
,22000,-0.959588,22000,0.333333,22000,0.045272
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.040412,1000,0.666667,1000,0.090544
,22000,-0.959588,22000,0.333333,22000,0.045272
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.040412,,,
,,"Ti",0.959588,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Titanium Hydride",,,,
,"density",3.750000,,,,
"Comments & references:",,,,,,
"Density = 3.75 g/cm3 and formula from http://www.matweb.com/search/DataSheet.aspx?MatGUID=2f5",,,,,,
"4b82a7d6d4a6db688180ac43b70d8&ckck=1 and from p.4-96 of ""CRC Handbook of Chemistry and ",,,,,,
"Physics"", 89th ed.  Density = 3.901 g/cm3 for powder from http://www.matweb.com/search/DataShe",,,,,,
"et.aspx?MatGUID=bbc565cfd0d841e0a9ecda3540199b70.  Density = 3.90 g/cm3 in Table 8.5 of ",,,,,,
"""Reactor Shielding for Nuclear Engineers"" by N.M. Schaffer, TID-25951, U.S. Atomic Energy ",,,,,,
"Commission Office of Information Services, 1973.",,,,,,
0,,,,,,
"Also called F1063.  Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matn",,,,,,
"o=266.  Formula and density = 0.8623 in CRC Handbook of Chemistry and Physics, 89th edition,",,,,,,
"page 3-486.  Formula = C6H5CH3 and density = 0.8669 at ",,,,,,
"http://www.matweb.com/search/DataSheet.aspx?MatGUID=d9cd9f172f4d4753be619931978c1670.",,,,,,
0,,,,,,
"Density = 0.864 g/cm3 at 20C and formula from Table 51.120 of Reactor Handbook, 2nd edition, Vol. 1,",,,,,,
"Materials, edited by C. R. Tipton, 1960.",,,,,,
,,,,,,
,,,,,,
,,,,,,
"328.  ","Toluene",,,,,
"Formula =","C7H8",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,92.13842
"Density (g/cm3) =",,0.866900,"Total atom density (atoms/b-cm) =",,,8.499E-02
"The above density is estimated to be accurate to 4 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input weight fractions.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.087510,0.533317,0.045326,
"C",6000,6000,0.912490,0.466683,0.039662,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.084988,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.087510,1001,0.533317,1001,0.045326
,6000,-0.912490,6000,0.466683,6000,0.039662
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.087510,1000,0.533317,1000,0.045326
,6000,-0.912490,6000,0.466683,6000,0.039662
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.087510,,,
,,"C",0.912490,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Toluene",,,,
,"density",0.866900,,,,
"Comments & references:",,,,,,
"Also called F1063.  Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matn",,,,,,
"o=266.  Formula and density = 0.8623 in CRC Handbook of Chemistry and Physics, 89th edition,",,,,,,
"page 3-486.  Formula = C6H5CH3 and density = 0.8669 at ",,,,,,
"http://www.matweb.com/search/DataSheet.aspx?MatGUID=d9cd9f172f4d4753be619931978c1670.",,,,,,
0,,,,,,
"Density = 0.864 g/cm3 at 20C and formula from Table 51.120 of Reactor Handbook, 2nd edition, Vol. 1,",,,,,,
"Materials, edited by C. R. Tipton, 1960.",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density and formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for the",,,,,,
"SCALE/KENO code system, page M8.2.3.  ",,,,,,
0,,,,,,
0,,,,,,
,,,,,,
,,,,,,
,,,,,,
"329.  ","Tributyl Borate",,,,,
"Formula =","B(OC4H9)3",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,230.15198
"Density (g/cm3) =",,0.864000,"Total atom density (atoms/b-cm) =",,,9.721E-02
"The above density is estimated to be accurate to 4 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.118245,0.627907,0.061040,
"B","-",5000,0.046973,0.023256,0.002261,
"C",6000,6000,0.626231,0.279070,0.027129,
"O",8016,8000,0.208550,0.069767,0.006782,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.097212,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.118245,1001,0.627907,1001,0.061040
,"-",-0.046973,"-",0.023256,"-",0.002261
,6000,-0.626231,6000,0.279070,6000,0.027129
,8016,-0.208550,8016,0.069767,8016,0.006782
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.118245,1000,0.627907,1000,0.061040
,5000,-0.046973,5000,0.023256,5000,0.002261
,6000,-0.626231,6000,0.279070,6000,0.027129
,8000,-0.208550,8000,0.069767,8000,0.006782
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.118245,,,
,,"B",0.046973,,,
,,"C",0.626231,,,
,,"O",0.208550,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Tributyl Borate",,,,
,"density",0.864000,,,,
"Comments & references:",,,,,,
"Density = 0.864 g/cm3 at 20C and formula from Table 51.120 of Reactor Handbook, 2nd edition, Vol. 1,",,,,,,
"Materials, edited by C. R. Tipton, 1960.",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density and formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for the",,,,,,
"SCALE/KENO code system, page M8.2.3.  ",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=074.",,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=271.",,,,,,
"Formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for the ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"330.  ","Tributyl Phosphate (TBP)",,,,,
"Formula =","(C4H9)3PO4",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,266.314141
"Density (g/cm3) =",,0.972400,"Total atom density (atoms/b-cm) =",,,9.675E-02
"The above density is estimated to be accurate to 4 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.102189,0.613636,0.059370,
"C",6000,6000,0.541197,0.272727,0.026387,
"O",8016,8000,0.240309,0.090909,0.008796,
"P",15031,15000,0.116305,0.022727,0.002199,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.096751,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.102189,1001,0.613636,1001,0.059370
,6000,-0.541197,6000,0.272727,6000,0.026387
,8016,-0.240309,8016,0.090909,8016,0.008796
,15031,-0.116305,15031,0.022727,15031,0.002199
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.102189,1000,0.613636,1000,0.059370
,6000,-0.541197,6000,0.272727,6000,0.026387
,8000,-0.240309,8000,0.090909,8000,0.008796
,15000,-0.116305,15000,0.022727,15000,0.002199
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.102189,,,
,,"C",0.541197,,,
,,"O",0.240309,,,
,,"P",0.116305,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Tributyl Phosphate (TBP)",,,,
,"density",0.972400,,,,
"Comments & references:",,,,,,
"Density and formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for the",,,,,,
"SCALE/KENO code system, page M8.2.3.  ",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=074.",,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=271.",,,,,,
"Formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for the ",,,,,,
"SCALE/KENO code system, page M8.2.3.",,,,,,
"Uranium isotopics assumed for LEU:  Wt% U234/235/236/238 = 0.0267/3.0/0.0138/96.9595.",,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=270.",,,,,,
,,,,,,
,,,,,,
,,,,,,
"331.  ","Tungsten",,,,,
"Formula =","W",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,183.84
"Density (g/cm3) =",,19.300000,"Total atom density (atoms/b-cm) =",,,6.322E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"W",74000,74000,1.000000,1.000000,0.063222,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.063222,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",74000,-1.000000,74000,1.000000,74000,0.063222
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",74000,-1.000000,74000,1.000000,74000,0.063222
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","W",1.000000,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Tungsten",,,,
,"density",19.300000,,,,
"Comments & references:",,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=074.",,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=271.",,,,,,
"Formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for the ",,,,,,
"SCALE/KENO code system, page M8.2.3.",,,,,,
"Uranium isotopics assumed for LEU:  Wt% U234/235/236/238 = 0.0267/3.0/0.0138/96.9595.",,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=270.",,,,,,
"Formula from CRC Handbook of Chemistry and Physics, 89th edition, page 4-97.",,,,,,
"Uranium isotopics assumed for LEU:  Wt% U234/235/236/238 = 0.0267/3.0/0.0138/96.9595.",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
,,,,,,
,,,,,,
,,,,,,
"332.  ","Uranium Carbide",,,,,
"Formula =","UC",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,249.9687908998
"Density (g/cm3) =",,13.630000,"Total atom density (atoms/b-cm) =",,,6.567E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"C",6000,6000,0.048049,0.500000,0.032837,
"U-234",92234,92000,0.000254,0.000136,0.000009,
"U-235",92235,92000,0.028559,0.015186,0.000997,
"U-236",92236,92000,0.000131,0.000070,0.000005,
"U-238",92238,92000,0.923007,0.484609,0.031826,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.065674,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",6000,-0.048049,6000,0.500000,6000,0.032837
,92234,-0.000254,92234,0.000136,92234,0.000009
,92235,-0.028559,92235,0.015186,92235,0.000997
,92236,-0.000131,92236,0.000070,92236,0.000005
,92238,-0.923007,92238,0.484609,92238,0.031826
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",6000,-0.048049,6000,0.500000,6000,0.032837
,92000,-0.000254,92000,0.000136,92000,0.000009
,92000,-0.028559,92000,0.015186,92000,0.000997
,92000,-0.000131,92000,0.000070,92000,0.000005
,92000,-0.923007,92000,0.484609,92000,0.031826
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","C",0.048049,,,
,,"U-234",0.000254,,,
,,"U-235",0.028559,,,
,,"U-236",0.000131,,,
,,"U-238",0.923007,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Uranium Carbide",,,,
,"density",13.630000,,,,
"Comments & references:",,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=271.",,,,,,
"Formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for the ",,,,,,
"SCALE/KENO code system, page M8.2.3.",,,,,,
"Uranium isotopics assumed for LEU:  Wt% U234/235/236/238 = 0.0267/3.0/0.0138/96.9595.",,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=270.",,,,,,
"Formula from CRC Handbook of Chemistry and Physics, 89th edition, page 4-97.",,,,,,
"Uranium isotopics assumed for LEU:  Wt% U234/235/236/238 = 0.0267/3.0/0.0138/96.9595.",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=272.  Also called uranium dioxide.",,,,,,
"LA-10860-MS appears to have weight fractions appropriate for UO3 instead of UO2.",,,,,,
,,,,,,
,,,,,,
,,,,,,
"333.  ","Uranium Dicarbide",,,,,
"Formula =","UC2",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,261.9794908998
"Density (g/cm3) =",,11.280000,"Total atom density (atoms/b-cm) =",,,7.779E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"C",6000,6000,0.091692,0.666667,0.051859,
"U-234",92234,92000,0.000243,0.000090,0.000007,
"U-235",92235,92000,0.027249,0.010124,0.000788,
"U-236",92236,92000,0.000125,0.000046,0.000004,
"U-238",92238,92000,0.880691,0.323072,0.025131,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.077788,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",6000,-0.091692,6000,0.666667,6000,0.051859
,92234,-0.000243,92234,0.000090,92234,0.000007
,92235,-0.027249,92235,0.010124,92235,0.000788
,92236,-0.000125,92236,0.000046,92236,0.000004
,92238,-0.880691,92238,0.323072,92238,0.025131
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",6000,-0.091692,6000,0.666667,6000,0.051859
,92000,-0.000243,92000,0.000090,92000,0.000007
,92000,-0.027249,92000,0.010124,92000,0.000788
,92000,-0.000125,92000,0.000046,92000,0.000004
,92000,-0.880691,92000,0.323072,92000,0.025131
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","C",0.091692,,,
,,"U-234",0.000243,,,
,,"U-235",0.027249,,,
,,"U-236",0.000125,,,
,,"U-238",0.880691,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Uranium Dicarbide",,,,
,"density",11.280000,,,,
"Comments & references:",,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=270.",,,,,,
"Formula from CRC Handbook of Chemistry and Physics, 89th edition, page 4-97.",,,,,,
"Uranium isotopics assumed for LEU:  Wt% U234/235/236/238 = 0.0267/3.0/0.0138/96.9595.",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=272.  Also called uranium dioxide.",,,,,,
"LA-10860-MS appears to have weight fractions appropriate for UO3 instead of UO2.",,,,,,
"Density and formula also in NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Composition Library"" for",,,,,,
"the SCALE /KENO code system, page M8.2.4.",,,,,,
"Uranium isotopics assumed for LEU:  Wt% U234/235/236/238 = 0.0267/3.0/0.0138/96.9595.",,,,,,
0,,,,,,
"Density = 4.68 g/cm3 and formula from NUREG/CR-0200, Rev. 6, Vol.3, Sec. M8, ""Standard Comp. Library"" ",,,,,,
"for the SCALE/KENO code system, p.M8.2.3.  4.68 g/cm3 is listed for liquid HF6 at an elevated temp. on ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"334.  ","Uranium Dioxide",,,,,
"Formula =","UO2",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,269.9568908998
"Density (g/cm3) =",,10.960000,"Total atom density (atoms/b-cm) =",,,7.335E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
